facility_id,obligor_id,obligor_name,group_id,group_name,country,region,sector,product_type,internal_rating,rating_band,currency,limit_amount,outstanding_amount,undrawn_amount,collateral_value,origination_date,maturity_date,interest_rate,is_defaulted
455,177,Obligor_0177,52,Group_052,CN,EMEA,Retail,Revolver,10,Watchlist,EUR,970000.0,255564.0,714436.0,596968.0,2020-12-03,2024-02-26,0.0677,0
456,78,Obligor_0078,41,Group_041,US,APAC,Manufacturing,Guarantee,2,Investment_Grade,USD,1220000.0,482137.0,737863.0,318110.0,2022-04-06,2025-05-12,0.0327,0
457,45,Obligor_0045,31,Group_031,US,North America,TMT,Revolver,5,Sub_IG,GBP,340000.0,184973.0,155027.0,143727.0,2017-12-01,2019-03-16,0.0488,0
458,155,Obligor_0155,57,Group_057,CN,LATAM,Manufacturing,Guarantee,5,Sub_IG,USD,170000.0,69206.0,100794.0,0.0,2025-08-03,2032-06-07,0.0473,0
459,73,Obligor_0073,66,Group_066,US,EMEA,Manufacturing,Revolver,4,Investment_Grade,USD,330000.0,231394.0,98606.0,0.0,2021-08-23,2027-06-04,0.0383,0
460,26,Obligor_0026,80,Group_080,CN,LATAM,Real_Estate,Term_Loan,1,Investment_Grade,USD,530000.0,240803.0,289197.0,358881.0,2025-05-21,2030-05-25,0.029,0
461,47,Obligor_0047,7,Group_007,JP,North America,Transport,Derivatives,5,Sub_IG,USD,230000.0,230000.0,0.0,61014.0,2023-12-22,2025-08-22,0.042,0
462,121,Obligor_0121,46,Group_046,KZ,LATAM,Manufacturing,Revolver,1,Investment_Grade,EUR,230000.0,192765.0,37235.0,72093.0,2021-11-18,2026-09-23,0.0296,0
463,56,Obligor_0056,32,Group_032,BR,North America,Retail,Guarantee,4,Investment_Grade,GBP,560000.0,359808.0,200192.0,256855.0,2025-05-31,2029-02-05,0.041,0
464,94,Obligor_0094,22,Group_022,BR,North America,Utilities,Derivatives,5,Sub_IG,USD,430000.0,346321.0,83679.0,132662.0,2021-05-16,2027-02-15,0.0477,0
465,107,Obligor_0107,61,Group_061,FR,APAC,Transport,Derivatives,2,Investment_Grade,USD,450000.0,369531.0,80469.0,128397.0,2025-03-08,2026-07-27,0.0322,0
466,63,Obligor_0063,24,Group_024,IT,LATAM,Manufacturing,Guarantee,6,Sub_IG,EUR,260000.0,126675.0,133325.0,129642.0,2016-09-09,2020-02-18,0.0508,0
467,48,Obligor_0048,16,Group_016,MX,North America,Real_Estate,Revolver,1,Investment_Grade,EUR,380000.0,165967.0,214033.0,9924.0,2020-12-05,2025-09-26,0.0311,0
468,61,Obligor_0061,3,Group_003,FR,North America,Utilities,Term_Loan,6,Sub_IG,USD,230000.0,141595.0,88405.0,158695.0,2024-01-22,2026-07-19,0.0505,0
469,81,Obligor_0081,33,Group_033,CN,LATAM,Retail,Term_Loan,4,Investment_Grade,USD,830000.0,641032.0,188968.0,284223.0,2021-06-14,2026-06-22,0.0443,0
470,26,Obligor_0026,80,Group_080,CN,LATAM,Real_Estate,Revolver,2,Investment_Grade,USD,910000.0,571309.0,338691.0,135213.0,2024-08-28,2027-09-29,0.0381,0
471,36,Obligor_0036,52,Group_052,CN,EMEA,Retail,Derivatives,2,Investment_Grade,EUR,120000.0,34152.0,85848.0,13794.0,2025-11-15,2028-07-30,0.0342,0
472,1,Obligor_0001,2,Group_002,JP,LATAM,TMT,Derivatives,9,Watchlist,USD,230000.0,101070.0,128930.0,94452.0,2024-09-16,2027-07-03,0.0628,0
473,8,Obligor_0008,44,Group_044,FR,LATAM,Real_Estate,Derivatives,1,Investment_Grade,EUR,160000.0,93633.0,66367.0,51746.0,2020-11-17,2025-04-17,0.0282,0
474,113,Obligor_0113,49,Group_049,CN,EMEA,Manufacturing,Derivatives,2,Investment_Grade,USD,280000.0,163763.0,116237.0,3581.0,2021-04-27,2022-06-08,0.032,0
475,99,Obligor_0099,8,Group_008,UK,North America,Transport,Revolver,3,Investment_Grade,EUR,420000.0,417694.0,2306.0,104807.0,2017-09-19,2021-07-11,0.0401,0
476,180,Obligor_0180,15,Group_015,DE,LATAM,Transport,Derivatives,4,Investment_Grade,USD,160000.0,51648.0,108352.0,31632.0,2018-08-21,2024-03-07,0.0438,0
477,47,Obligor_0047,7,Group_007,JP,North America,Transport,Guarantee,4,Investment_Grade,USD,230000.0,161257.0,68743.0,164557.0,2018-10-09,2023-04-22,0.0399,0
478,127,Obligor_0127,67,Group_067,FR,LATAM,Retail,Derivatives,2,Investment_Grade,USD,220000.0,197521.0,22479.0,95175.0,2015-10-13,2018-05-30,0.0314,0
479,56,Obligor_0056,32,Group_032,BR,North America,Retail,Term_Loan,3,Investment_Grade,EUR,510000.0,510000.0,0.0,404091.0,2021-07-03,2025-04-10,0.0367,0
480,14,Obligor_0014,75,Group_075,KZ,North America,Real_Estate,Derivatives,2,Investment_Grade,USD,460000.0,238795.0,221205.0,102353.0,2023-09-10,2030-06-20,0.0337,0
481,28,Obligor_0028,20,Group_020,JP,APAC,Energy,Revolver,2,Investment_Grade,USD,270000.0,188537.0,81463.0,88349.0,2020-10-11,2024-05-25,0.0332,0
482,78,Obligor_0078,41,Group_041,US,APAC,Manufacturing,Term_Loan,3,Investment_Grade,USD,500000.0,356976.0,143024.0,248319.0,2016-11-17,2019-05-31,0.0383,0
483,130,Obligor_0130,54,Group_054,JP,LATAM,Manufacturing,Revolver,5,Sub_IG,USD,300000.0,191729.0,108271.0,165310.0,2018-07-29,2023-03-20,0.0478,0
484,109,Obligor_0109,19,Group_019,UK,LATAM,TMT,Revolver,2,Investment_Grade,EUR,370000.0,214685.0,155315.0,214692.0,2019-01-04,2023-08-08,0.0349,0
485,154,Obligor_0154,7,Group_007,JP,North America,Transport,Term_Loan,3,Investment_Grade,EUR,1430000.0,982689.0,447311.0,254608.0,2024-03-18,2030-03-13,0.0391,0
486,14,Obligor_0014,75,Group_075,KZ,North America,Real_Estate,Revolver,3,Investment_Grade,EUR,1130000.0,105712.0,1024288.0,209141.0,2017-01-07,2022-04-06,0.0331,0
487,187,Obligor_0187,68,Group_068,IT,North America,Manufacturing,Revolver,9,Watchlist,USD,180000.0,132555.0,47445.0,56006.0,2023-06-06,2026-10-02,0.0588,0
488,56,Obligor_0056,32,Group_032,BR,North America,Retail,Derivatives,9,Watchlist,EUR,790000.0,493936.0,296064.0,608479.0,2022-05-10,2026-11-08,0.0604,0
489,115,Obligor_0115,44,Group_044,FR,LATAM,Real_Estate,Guarantee,6,Sub_IG,USD,780000.0,433294.0,346706.0,116867.0,2023-03-03,2028-05-13,0.0487,0
490,7,Obligor_0007,53,Group_053,BR,APAC,Real_Estate,Revolver,2,Investment_Grade,USD,200000.0,200000.0,0.0,53654.0,2023-08-30,2029-08-17,0.0357,0
491,3,Obligor_0003,54,Group_054,JP,LATAM,Manufacturing,Revolver,1,Investment_Grade,USD,780000.0,362710.0,417290.0,454322.0,2020-05-12,2026-02-16,0.0282,0
492,111,Obligor_0111,35,Group_035,JP,EMEA,Energy,Revolver,3,Investment_Grade,USD,1300000.0,675200.0,624800.0,739815.0,2023-12-06,2026-08-02,0.0393,0
493,151,Obligor_0151,24,Group_024,IT,LATAM,Manufacturing,Derivatives,3,Investment_Grade,EUR,200000.0,199662.0,338.0,107771.0,2020-03-09,2025-04-03,0.0364,0
494,107,Obligor_0107,61,Group_061,FR,APAC,Transport,Guarantee,4,Investment_Grade,EUR,230000.0,99725.0,130275.0,96649.0,2021-11-28,2026-06-14,0.0396,0
495,18,Obligor_0018,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,6,Sub_IG,EUR,900000.0,440979.0,459021.0,120345.0,2024-10-22,2027-11-06,0.0477,0
496,38,Obligor_0038,40,Group_040,FR,APAC,Retail,Derivatives,7,Sub_IG,USD,540000.0,308121.0,231879.0,122745.0,2019-01-25,2021-08-04,0.0585,0
497,115,Obligor_0115,44,Group_044,FR,LATAM,Real_Estate,Derivatives,6,Sub_IG,USD,650000.0,499295.0,150705.0,443055.0,2020-10-01,2027-07-13,0.0484,0
498,15,Obligor_0015,56,Group_056,US,LATAM,Utilities,Guarantee,3,Investment_Grade,USD,560000.0,359274.0,200726.0,332309.0,2022-09-02,2026-03-31,0.0394,0
499,192,Obligor_0192,52,Group_052,CN,EMEA,Retail,Guarantee,5,Sub_IG,USD,580000.0,198055.0,381945.0,38427.0,2016-04-30,2020-10-20,0.0429,0
500,119,Obligor_0119,37,Group_037,JP,LATAM,TMT,Derivatives,3,Investment_Grade,USD,170000.0,83906.0,86094.0,104952.0,2025-03-04,2028-09-28,0.0408,0
501,28,Obligor_0028,20,Group_020,JP,APAC,Energy,Term_Loan,1,Investment_Grade,USD,920000.0,440247.0,479753.0,669019.0,2019-02-22,2024-07-20,0.0307,0
502,39,Obligor_0039,39,Group_039,KZ,North America,Transport,Derivatives,5,Sub_IG,USD,1000000.0,584556.0,415444.0,413458.0,2020-06-24,2026-03-15,0.0465,0
503,185,Obligor_0185,60,Group_060,IT,North America,TMT,Guarantee,1,Investment_Grade,USD,380000.0,260364.0,119636.0,192497.0,2018-10-19,2022-06-29,0.0308,0
504,17,Obligor_0017,38,Group_038,JP,North America,Manufacturing,Term_Loan,3,Investment_Grade,EUR,430000.0,293966.0,136034.0,280735.0,2023-09-19,2029-01-22,0.039,0
505,86,Obligor_0086,8,Group_008,UK,North America,Transport,Guarantee,3,Investment_Grade,GBP,150000.0,36720.0,113280.0,33911.0,2021-09-22,2026-05-20,0.0396,0
506,126,Obligor_0126,33,Group_033,CN,LATAM,Retail,Term_Loan,5,Sub_IG,GBP,630000.0,512057.0,117943.0,618912.0,2017-10-27,2023-12-14,0.0448,0
507,44,Obligor_0044,23,Group_023,JP,EMEA,Retail,Revolver,6,Sub_IG,EUR,660000.0,429339.0,230661.0,465808.0,2019-11-01,2022-08-23,0.0487,0
508,25,Obligor_0025,70,Group_070,US,EMEA,TMT,Guarantee,3,Investment_Grade,USD,420000.0,368301.0,51699.0,223023.0,2016-10-29,2017-11-30,0.0381,0
509,145,Obligor_0145,48,Group_048,MX,APAC,Utilities,Guarantee,6,Sub_IG,EUR,970000.0,668174.0,301826.0,379632.0,2018-05-05,2024-04-24,0.0514,0
510,13,Obligor_0013,55,Group_055,DE,APAC,Retail,Derivatives,3,Investment_Grade,EUR,350000.0,287093.0,62907.0,183293.0,2017-04-14,2024-02-02,0.0379,0
511,25,Obligor_0025,70,Group_070,US,EMEA,TMT,Guarantee,3,Investment_Grade,USD,660000.0,457584.0,202416.0,6553.0,2017-05-25,2023-07-27,0.0395,0
512,68,Obligor_0068,72,Group_072,MX,EMEA,Retail,Guarantee,5,Sub_IG,USD,220000.0,191234.0,28766.0,202515.0,2025-06-03,2029-08-02,0.0472,0
513,138,Obligor_0138,66,Group_066,US,EMEA,Manufacturing,Revolver,5,Sub_IG,EUR,440000.0,309958.0,130042.0,300178.0,2021-08-11,2022-10-10,0.0456,0
514,67,Obligor_0067,75,Group_075,KZ,North America,Real_Estate,Guarantee,10,Watchlist,USD,390000.0,226363.0,163637.0,298741.0,2017-09-28,2022-12-19,0.0625,0
515,109,Obligor_0109,19,Group_019,UK,LATAM,TMT,Revolver,2,Investment_Grade,USD,520000.0,520000.0,0.0,211998.0,2015-09-07,2017-06-04,0.033,0
516,146,Obligor_0146,39,Group_039,KZ,North America,Transport,Revolver,5,Sub_IG,USD,340000.0,264455.0,75545.0,105375.0,2020-04-23,2024-08-04,0.0495,0
517,111,Obligor_0111,35,Group_035,JP,EMEA,Energy,Revolver,4,Investment_Grade,USD,400000.0,285900.0,114100.0,92569.0,2019-06-07,2025-05-17,0.0427,0
518,111,Obligor_0111,35,Group_035,JP,EMEA,Energy,Revolver,8,Watchlist,USD,790000.0,272344.0,517656.0,476681.0,2018-06-17,2022-08-14,0.0567,0
519,34,Obligor_0034,20,Group_020,JP,APAC,Energy,Term_Loan,2,Investment_Grade,USD,330000.0,112972.0,217028.0,89715.0,2021-08-24,2025-09-22,0.0345,0
520,111,Obligor_0111,35,Group_035,JP,EMEA,Energy,Derivatives,6,Sub_IG,USD,140000.0,92196.0,47804.0,49443.0,2025-11-22,2027-09-27,0.0514,0
521,8,Obligor_0008,44,Group_044,FR,LATAM,Real_Estate,Term_Loan,4,Investment_Grade,USD,1510000.0,949947.0,560053.0,810266.0,2017-05-21,2021-12-26,0.0407,0
522,168,Obligor_0168,51,Group_051,BR,APAC,Transport,Guarantee,3,Investment_Grade,EUR,1160000.0,553524.0,606476.0,272795.0,2017-04-14,2023-01-23,0.0405,0
523,113,Obligor_0113,49,Group_049,CN,EMEA,Manufacturing,Term_Loan,4,Investment_Grade,USD,180000.0,113075.0,66925.0,118978.0,2024-09-12,2026-08-15,0.043,0
524,83,Obligor_0083,21,Group_021,CN,EMEA,Energy,Term_Loan,3,Investment_Grade,USD,720000.0,660762.0,59238.0,284807.0,2022-09-23,2023-10-02,0.0358,0
525,42,Obligor_0042,57,Group_057,CN,LATAM,Manufacturing,Guarantee,4,Investment_Grade,USD,310000.0,229115.0,80885.0,7121.0,2017-07-07,2018-08-24,0.0437,0
526,169,Obligor_0169,25,Group_025,DE,LATAM,Utilities,Guarantee,7,Sub_IG,GBP,530000.0,197053.0,332947.0,123225.0,2019-09-21,2024-11-08,0.0532,0
527,101,Obligor_0101,27,Group_027,JP,EMEA,TMT,Guarantee,4,Investment_Grade,USD,540000.0,311957.0,228043.0,392605.0,2021-11-07,2026-07-13,0.0416,0
528,6,Obligor_0006,2,Group_002,JP,LATAM,TMT,Term_Loan,5,Sub_IG,USD,380000.0,166823.0,213177.0,62985.0,2021-08-10,2024-08-09,0.044,0
529,180,Obligor_0180,15,Group_015,DE,LATAM,Transport,Term_Loan,4,Investment_Grade,EUR,260000.0,135840.0,124160.0,162115.0,2018-08-06,2021-10-08,0.0433,0
530,26,Obligor_0026,80,Group_080,CN,LATAM,Real_Estate,Guarantee,1,Investment_Grade,EUR,270000.0,139665.0,130335.0,116213.0,2020-03-12,2025-09-15,0.0297,0
531,64,Obligor_0064,54,Group_054,JP,LATAM,Manufacturing,Derivatives,2,Investment_Grade,USD,230000.0,116028.0,113972.0,82127.0,2016-02-07,2017-06-18,0.0353,0
532,187,Obligor_0187,68,Group_068,IT,North America,Manufacturing,Derivatives,4,Investment_Grade,EUR,250000.0,87243.0,162757.0,257037.0,2020-10-06,2027-08-06,0.0409,0
533,184,Obligor_0184,53,Group_053,BR,APAC,Real_Estate,Revolver,3,Investment_Grade,USD,420000.0,241277.0,178723.0,33157.0,2022-01-12,2028-10-16,0.0367,0
534,59,Obligor_0059,48,Group_048,MX,APAC,Utilities,Guarantee,2,Investment_Grade,USD,270000.0,131727.0,138273.0,58041.0,2018-08-20,2020-08-29,0.0325,0
535,109,Obligor_0109,19,Group_019,UK,LATAM,TMT,Revolver,4,Investment_Grade,USD,710000.0,10018.0,699982.0,279841.0,2018-02-12,2019-11-09,0.0428,0
536,198,Obligor_0198,63,Group_063,ES,North America,Retail,Derivatives,3,Investment_Grade,USD,1250000.0,1250000.0,0.0,1254922.0,2015-07-29,2020-09-11,0.0366,0
537,121,Obligor_0121,46,Group_046,KZ,LATAM,Manufacturing,Revolver,3,Investment_Grade,EUR,290000.0,237149.0,52851.0,114470.0,2017-11-30,2024-10-27,0.0376,0
538,33,Obligor_0033,19,Group_019,UK,LATAM,TMT,Guarantee,4,Investment_Grade,USD,520000.0,272865.0,247135.0,243653.0,2017-03-26,2018-06-09,0.041,0
539,181,Obligor_0181,54,Group_054,JP,LATAM,Manufacturing,Guarantee,2,Investment_Grade,USD,630000.0,380371.0,249629.0,199106.0,2021-01-29,2027-06-08,0.0349,0
540,150,Obligor_0150,25,Group_025,DE,LATAM,Utilities,Guarantee,8,Watchlist,EUR,620000.0,226715.0,393285.0,303587.0,2015-08-22,2021-03-14,0.0545,0
541,21,Obligor_0021,11,Group_011,ES,APAC,Real_Estate,Term_Loan,7,Sub_IG,EUR,470000.0,441398.0,28602.0,155826.0,2017-03-03,2019-01-25,0.0545,0
542,198,Obligor_0198,63,Group_063,ES,North America,Retail,Revolver,5,Sub_IG,USD,740000.0,724799.0,15201.0,424635.0,2020-03-22,2027-02-28,0.0495,1
543,70,Obligor_0070,38,Group_038,JP,North America,Manufacturing,Derivatives,2,Investment_Grade,EUR,620000.0,391430.0,228570.0,367999.0,2019-06-02,2020-07-11,0.0365,0
544,112,Obligor_0112,64,Group_064,KZ,North America,Manufacturing,Derivatives,6,Sub_IG,USD,190000.0,152894.0,37106.0,64880.0,2025-02-08,2029-05-13,0.0488,0
545,4,Obligor_0004,1,Group_001,CN,APAC,Manufacturing,Derivatives,6,Sub_IG,EUR,810000.0,514396.0,295604.0,96090.0,2022-10-11,2029-05-28,0.051,0
546,94,Obligor_0094,22,Group_022,BR,North America,Utilities,Term_Loan,6,Sub_IG,EUR,820000.0,272777.0,547223.0,347182.0,2024-07-06,2025-07-18,0.0506,0
547,75,Obligor_0075,35,Group_035,JP,EMEA,Energy,Term_Loan,2,Investment_Grade,GBP,260000.0,134585.0,125415.0,195138.0,2023-07-08,2027-01-16,0.0369,0
548,190,Obligor_0190,55,Group_055,DE,APAC,Retail,Guarantee,5,Sub_IG,USD,450000.0,281874.0,168126.0,87001.0,2020-12-06,2026-12-22,0.041,0
549,62,Obligor_0062,20,Group_020,JP,APAC,Energy,Derivatives,6,Sub_IG,USD,710000.0,361454.0,348546.0,343270.0,2015-12-01,2020-04-15,0.0522,0
550,94,Obligor_0094,22,Group_022,BR,North America,Utilities,Term_Loan,4,Investment_Grade,USD,380000.0,211382.0,168618.0,37455.0,2018-09-21,2023-01-17,0.0415,0
551,95,Obligor_0095,30,Group_030,BR,LATAM,TMT,Guarantee,5,Sub_IG,USD,940000.0,546817.0,393183.0,131645.0,2024-11-19,2027-09-02,0.0445,0
552,152,Obligor_0152,13,Group_013,UK,APAC,TMT,Derivatives,4,Investment_Grade,USD,2310000.0,1348634.0,961366.0,1674961.0,2019-06-28,2025-02-24,0.0405,0
553,55,Obligor_0055,37,Group_037,JP,LATAM,TMT,Revolver,4,Investment_Grade,GBP,260000.0,158717.0,101283.0,148950.0,2018-01-02,2020-09-13,0.0394,0
554,137,Obligor_0137,23,Group_023,JP,EMEA,Retail,Guarantee,1,Investment_Grade,USD,170000.0,65939.0,104061.0,82831.0,2018-04-29,2024-09-11,0.0288,0
555,131,Obligor_0131,58,Group_058,CN,North America,Real_Estate,Term_Loan,5,Sub_IG,USD,550000.0,251128.0,298872.0,0.0,2015-11-20,2021-05-22,0.0438,0
556,31,Obligor_0031,19,Group_019,UK,LATAM,TMT,Term_Loan,1,Investment_Grade,EUR,730000.0,250451.0,479549.0,191097.0,2023-05-17,2025-07-06,0.0304,0
557,40,Obligor_0040,1,Group_001,CN,APAC,Manufacturing,Guarantee,3,Investment_Grade,USD,380000.0,302314.0,77686.0,209647.0,2023-10-24,2026-08-17,0.0392,0
558,36,Obligor_0036,52,Group_052,CN,EMEA,Retail,Guarantee,3,Investment_Grade,EUR,1220000.0,218222.0,1001778.0,46035.0,2019-11-26,2025-10-08,0.0375,0
559,152,Obligor_0152,13,Group_013,UK,APAC,TMT,Term_Loan,4,Investment_Grade,USD,170000.0,141222.0,28778.0,52960.0,2015-10-11,2020-07-20,0.045,0
560,6,Obligor_0006,2,Group_002,JP,LATAM,TMT,Revolver,2,Investment_Grade,USD,720000.0,631634.0,88366.0,425998.0,2015-08-01,2016-12-25,0.0329,0
561,66,Obligor_0066,24,Group_024,IT,LATAM,Manufacturing,Derivatives,5,Sub_IG,USD,290000.0,156474.0,133526.0,6442.0,2019-07-17,2026-02-20,0.0454,0
562,75,Obligor_0075,35,Group_035,JP,EMEA,Energy,Revolver,6,Sub_IG,USD,1470000.0,116678.0,1353322.0,0.0,2019-10-08,2024-07-26,0.0491,0
563,4,Obligor_0004,1,Group_001,CN,APAC,Manufacturing,Guarantee,2,Investment_Grade,GBP,1780000.0,939373.0,840627.0,47246.0,2017-07-17,2023-04-07,0.0352,0
564,79,Obligor_0079,33,Group_033,CN,LATAM,Retail,Revolver,2,Investment_Grade,USD,260000.0,152662.0,107338.0,125742.0,2017-01-21,2019-02-26,0.0354,0
565,134,Obligor_0134,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,2,Investment_Grade,USD,300000.0,119364.0,180636.0,78225.0,2018-11-18,2024-01-11,0.035,0
566,118,Obligor_0118,6,Group_006,DE,LATAM,Utilities,Guarantee,7,Sub_IG,USD,810000.0,402535.0,407465.0,501805.0,2021-07-14,2028-02-04,0.0538,0
567,113,Obligor_0113,49,Group_049,CN,EMEA,Manufacturing,Derivatives,4,Investment_Grade,USD,340000.0,308053.0,31947.0,146287.0,2019-12-27,2021-08-11,0.0393,0
568,94,Obligor_0094,22,Group_022,BR,North America,Utilities,Term_Loan,4,Investment_Grade,EUR,430000.0,315184.0,114816.0,374157.0,2017-11-11,2023-03-28,0.0414,0
569,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Term_Loan,2,Investment_Grade,USD,450000.0,186789.0,263211.0,40783.0,2019-11-30,2021-08-23,0.037,0
570,62,Obligor_0062,20,Group_020,JP,APAC,Energy,Derivatives,5,Sub_IG,EUR,120000.0,33658.0,86342.0,57953.0,2020-03-07,2025-02-02,0.048,0
571,185,Obligor_0185,60,Group_060,IT,North America,TMT,Derivatives,7,Sub_IG,GBP,440000.0,235222.0,204778.0,88526.0,2015-04-15,2021-04-04,0.0546,0
572,194,Obligor_0194,13,Group_013,UK,APAC,TMT,Revolver,6,Sub_IG,USD,270000.0,150473.0,119527.0,148514.0,2019-01-29,2022-11-28,0.0492,0
573,79,Obligor_0079,33,Group_033,CN,LATAM,Retail,Guarantee,4,Investment_Grade,GBP,310000.0,216764.0,93236.0,133295.0,2019-01-22,2023-09-26,0.042,0
574,136,Obligor_0136,47,Group_047,IT,LATAM,TMT,Derivatives,1,Investment_Grade,USD,1220000.0,601383.0,618617.0,185098.0,2018-12-26,2020-04-29,0.0292,0
575,26,Obligor_0026,80,Group_080,CN,LATAM,Real_Estate,Derivatives,2,Investment_Grade,USD,180000.0,126414.0,53586.0,64928.0,2017-02-08,2022-10-30,0.0364,0
576,179,Obligor_0179,70,Group_070,US,EMEA,TMT,Guarantee,1,Investment_Grade,USD,780000.0,769884.0,10116.0,326254.0,2022-07-26,2026-08-11,0.0283,0
577,173,Obligor_0173,22,Group_022,BR,North America,Utilities,Derivatives,3,Investment_Grade,EUR,360000.0,274716.0,85284.0,90062.0,2025-08-29,2030-06-04,0.0398,0
578,44,Obligor_0044,23,Group_023,JP,EMEA,Retail,Derivatives,2,Investment_Grade,GBP,360000.0,212538.0,147462.0,209445.0,2025-07-12,2028-05-30,0.0329,0
579,133,Obligor_0133,46,Group_046,KZ,LATAM,Manufacturing,Revolver,3,Investment_Grade,USD,770000.0,433795.0,336205.0,109515.0,2025-02-07,2029-08-10,0.0406,0
580,70,Obligor_0070,38,Group_038,JP,North America,Manufacturing,Term_Loan,3,Investment_Grade,EUR,560000.0,296053.0,263947.0,516741.0,2022-09-11,2027-01-25,0.0389,0
581,154,Obligor_0154,7,Group_007,JP,North America,Transport,Term_Loan,8,Watchlist,USD,660000.0,551845.0,108155.0,421359.0,2020-05-13,2022-02-17,0.0565,0
582,118,Obligor_0118,6,Group_006,DE,LATAM,Utilities,Term_Loan,4,Investment_Grade,USD,870000.0,412847.0,457153.0,423851.0,2020-07-20,2022-10-05,0.0414,0
583,68,Obligor_0068,72,Group_072,MX,EMEA,Retail,Term_Loan,6,Sub_IG,USD,350000.0,213166.0,136834.0,388965.0,2024-01-06,2030-02-11,0.0514,0
584,19,Obligor_0019,69,Group_069,FR,LATAM,Energy,Derivatives,5,Sub_IG,GBP,290000.0,176969.0,113031.0,93576.0,2016-01-14,2019-04-29,0.045,0
585,20,Obligor_0020,70,Group_070,US,EMEA,TMT,Guarantee,2,Investment_Grade,EUR,210000.0,104925.0,105075.0,116097.0,2024-01-07,2026-01-29,0.034,0
586,113,Obligor_0113,49,Group_049,CN,EMEA,Manufacturing,Guarantee,5,Sub_IG,USD,250000.0,81377.0,168623.0,113918.0,2024-02-12,2026-10-20,0.045,0
587,140,Obligor_0140,2,Group_002,JP,LATAM,TMT,Revolver,3,Investment_Grade,USD,3490000.0,2319436.0,1170564.0,2091791.0,2016-12-13,2018-05-08,0.0415,0
588,47,Obligor_0047,7,Group_007,JP,North America,Transport,Revolver,5,Sub_IG,USD,1060000.0,623067.0,436933.0,820471.0,2024-05-31,2026-11-02,0.0499,0
589,1,Obligor_0001,2,Group_002,JP,LATAM,TMT,Derivatives,3,Investment_Grade,USD,170000.0,119008.0,50992.0,91330.0,2025-07-08,2028-03-28,0.0409,0
590,90,Obligor_0090,33,Group_033,CN,LATAM,Retail,Guarantee,10,Watchlist,USD,180000.0,88790.0,91210.0,118881.0,2018-10-04,2020-07-18,0.0658,0
591,142,Obligor_0142,33,Group_033,CN,LATAM,Retail,Guarantee,3,Investment_Grade,EUR,620000.0,523382.0,96618.0,162690.0,2015-08-13,2020-06-21,0.0372,0
592,64,Obligor_0064,54,Group_054,JP,LATAM,Manufacturing,Term_Loan,3,Investment_Grade,USD,650000.0,276019.0,373981.0,226501.0,2019-10-04,2020-10-16,0.0364,0
593,38,Obligor_0038,40,Group_040,FR,APAC,Retail,Derivatives,8,Watchlist,USD,650000.0,612565.0,37435.0,526222.0,2017-01-07,2018-09-20,0.0611,0
594,37,Obligor_0037,33,Group_033,CN,LATAM,Retail,Derivatives,1,Investment_Grade,USD,370000.0,92675.0,277325.0,203209.0,2015-08-24,2021-05-10,0.0319,0
595,126,Obligor_0126,33,Group_033,CN,LATAM,Retail,Term_Loan,5,Sub_IG,EUR,410000.0,281651.0,128349.0,189453.0,2015-07-02,2020-05-24,0.048,0
596,139,Obligor_0139,27,Group_027,JP,EMEA,TMT,Derivatives,5,Sub_IG,EUR,560000.0,389248.0,170752.0,118546.0,2016-12-12,2021-04-25,0.0455,0
597,100,Obligor_0100,27,Group_027,JP,EMEA,TMT,Derivatives,6,Sub_IG,USD,470000.0,207218.0,262782.0,301575.0,2020-03-07,2023-07-12,0.0465,0
598,77,Obligor_0077,61,Group_061,FR,APAC,Transport,Revolver,9,Watchlist,EUR,90000.0,61639.0,28361.0,18417.0,2025-06-26,2029-10-03,0.0589,0
599,3,Obligor_0003,54,Group_054,JP,LATAM,Manufacturing,Guarantee,9,Watchlist,USD,380000.0,325243.0,54757.0,49764.0,2021-10-27,2024-02-02,0.0621,0
600,161,Obligor_0161,16,Group_016,MX,North America,Real_Estate,Derivatives,1,Investment_Grade,USD,240000.0,37593.0,202407.0,102896.0,2020-03-03,2021-11-27,0.029,0
601,134,Obligor_0134,24,Group_024,IT,LATAM,Manufacturing,Revolver,6,Sub_IG,USD,500000.0,350274.0,149726.0,0.0,2016-09-14,2021-02-09,0.0487,0
602,178,Obligor_0178,42,Group_042,JP,APAC,Manufacturing,Guarantee,5,Sub_IG,USD,3580000.0,362818.0,3217182.0,1978914.0,2023-06-05,2027-09-23,0.0467,0
603,10,Obligor_0010,70,Group_070,US,EMEA,TMT,Term_Loan,5,Sub_IG,USD,570000.0,231914.0,338086.0,281715.0,2018-06-13,2019-08-23,0.048,0
604,5,Obligor_0005,19,Group_019,UK,LATAM,TMT,Revolver,2,Investment_Grade,GBP,360000.0,333300.0,26700.0,112248.0,2018-02-24,2022-09-22,0.0326,0
605,151,Obligor_0151,24,Group_024,IT,LATAM,Manufacturing,Revolver,5,Sub_IG,EUR,840000.0,406261.0,433739.0,280955.0,2023-09-11,2030-07-02,0.0434,0
606,138,Obligor_0138,66,Group_066,US,EMEA,Manufacturing,Guarantee,10,Watchlist,EUR,620000.0,226439.0,393561.0,229505.0,2017-01-18,2022-11-03,0.0646,0
